
ID~NamHoc~HocKy~Tuan~NgayBatDau~MaNhomKhoaHoc
--~------~-----~----~----------~-------------
2000000090~2019~1~14~2019-11-11 00:00:00~TST9
2000000091~2019~1~15~2019-11-18 00:00:00~TST9
2000000092~2019~1~16~2019-11-25 00:00:00~TST9
2000000093~2019~1~17~2019-12-02 00:00:00~TST9
2000000094~2019~1~18~2019-12-09 00:00:00~TST9
2000000095~2019~1~19~2019-12-16 00:00:00~TST9
2000000096~2019~1~20~2019-12-23 00:00:00~TST9
2000000097~2019~1~21~2019-12-30 00:00:00~TST9
2000000098~2019~1~22~2020-01-06 00:00:00~TST9
2000000099~2019~1~23~2020-01-13 00:00:00~TST9
2000000102~2019~2~26~2020-02-03 00:00:00~TST9
2000000103~2019~2~27~2020-02-10 00:00:00~TST9
2000000104~2019~2~28~2020-02-17 00:00:00~TST9
2000000105~2019~2~29~2020-02-24 00:00:00~TST9
2000000106~2019~2~30~2020-03-02 00:00:00~TST9
2000000107~2019~2~31~2020-03-09 00:00:00~TST9
2000000108~2019~2~32~2020-03-16 00:00:00~TST9
2000000109~2019~2~33~2020-03-23 00:00:00~TST9
2000000110~2019~2~34~2020-03-30 00:00:00~TST9
2000000111~2019~2~35~2020-04-06 00:00:00~TST9
2000000112~2019~2~36~2020-04-13 00:00:00~TST9
2000000113~2019~2~37~2020-04-20 00:00:00~TST9
2000000114~2019~2~38~2020-04-27 00:00:00~TST9
2000000115~2019~2~39~2020-05-04 00:00:00~TST9
2000000116~2019~2~40~2020-05-11 00:00:00~TST9
2000000117~2019~2~41~2020-05-18 00:00:00~TST9
2000000118~2019~2~42~2020-05-25 00:00:00~TST9
2000000119~2019~2~43~2020-06-01 00:00:00~TST9
2000000120~2019~2~44~2020-06-08 00:00:00~TST9
2000000121~2019~2~45~2020-06-15 00:00:00~TST9
2000000122~2019~2~46~2020-06-22 00:00:00~TST9
2000000123~2019~2~47~2020-06-29 00:00:00~TST9
2000000124~2019~2~48~2020-07-06 00:00:00~TST9
2000000125~2019~2~49~2020-07-13 00:00:00~TST9
2000000126~2019~2~50~2020-07-20 00:00:00~TST9
2000000127~2019~2~51~2020-07-27 00:00:00~TST9
2000000128~2019~2~52~2020-08-03 00:00:00~TST9
1300000056~2013~2~30~2014-03-31 00:00:00~TST9
1300000057~2013~2~31~2014-04-07 00:00:00~TST9
1300000058~2013~2~32~2014-04-14 00:00:00~TST9
1300000059~2013~2~33~2014-04-21 00:00:00~TST9
1300000060~2013~2~34~2014-04-28 00:00:00~TST9
1300000061~2013~2~35~2014-05-05 00:00:00~TST9
1300000062~2013~2~36~2014-05-12 00:00:00~TST9
1300000063~2013~2~37~2014-05-19 00:00:00~TST9
1300000064~2013~2~38~2014-05-26 00:00:00~TST9
1300000065~2013~2~39~2014-06-02 00:00:00~TST9
1300000066~2013~2~40~2014-06-09 00:00:00~TST9
1300000067~2013~2~41~2014-06-16 00:00:00~TST9
1300000068~2013~2~42~2014-06-23 00:00:00~TST9
1300000069~2013~2~43~2014-06-30 00:00:00~TST9
1300000070~2013~2~44~2014-07-07 00:00:00~TST9
1300000071~2013~2~45~2014-07-14 00:00:00~TST9
1300000072~2013~2~46~2014-07-21 00:00:00~TST9
1300000073~2013~2~47~2014-07-28 00:00:00~TST9
1300000074~2013~2~48~2014-08-04 00:00:00~TST9
1300000075~2013~2~49~2014-08-11 00:00:00~TST9
1300000076~2013~2~50~2014-08-18 00:00:00~TST9
1300000077~2013~2~51~2014-08-25 00:00:00~TST9
1300000078~2013~2~52~2014-09-01 00:00:00~TST9
2000000100~2019~1~24~2020-01-20 00:00:00~TST9
2000000101~2019~1~25~2020-01-27 00:00:00~TST9
2100000027~2020~1~1~2020-08-31 00:00:00~TST9
2100000028~2020~1~2~2020-09-07 00:00:00~TST9
2100000029~2020~1~3~2020-09-14 00:00:00~TST9
2100000030~2020~1~4~2020-09-21 00:00:00~TST9
2100000031~2020~1~5~2020-09-28 00:00:00~TST9
2100000032~2020~1~6~2020-10-05 00:00:00~TST9
2100000033~2020~1~7~2020-10-12 00:00:00~TST9
2100000034~2020~1~8~2020-10-19 00:00:00~TST9
2100000035~2020~1~9~2020-10-26 00:00:00~TST9
2100000036~2020~1~10~2020-11-02 00:00:00~TST9
2100000037~2020~1~11~2020-11-09 00:00:00~TST9
2100000038~2020~1~12~2020-11-16 00:00:00~TST9
2100000039~2020~1~13~2020-11-23 00:00:00~TST9
2100000040~2020~1~14~2020-11-30 00:00:00~TST9
2100000041~2020~1~15~2020-12-07 00:00:00~TST9
2100000042~2020~1~16~2020-12-14 00:00:00~TST9
2100000043~2020~1~17~2020-12-21 00:00:00~TST9
2100000044~2020~1~18~2020-12-28 00:00:00~TST9
2100000045~2020~1~19~2021-01-04 00:00:00~TST9
2100000046~2020~1~20~2021-01-11 00:00:00~TST9
2100000047~2020~1~21~2021-01-18 00:00:00~TST9
2100000048~2020~1~22~2021-01-25 00:00:00~TST9
2100000049~2020~1~23~2021-02-01 00:00:00~TST9
2100000050~2020~1~24~2021-02-08 00:00:00~TST9
2100000051~2020~1~25~2021-02-15 00:00:00~TST9
2200000001~2022~1~1~2022-09-05 00:00:00~TST9
2200000002~2022~1~2~2022-09-12 00:00:00~TST9
2200000003~2022~1~3~2022-09-19 00:00:00~TST9
2200000004~2022~1~4~2022-09-26 00:00:00~TST9
2200000005~2022~1~5~2022-10-03 00:00:00~TST9
2200000006~2022~1~6~2022-10-10 00:00:00~TST9
2200000007~2022~1~7~2022-10-17 00:00:00~TST9
2200000008~2022~1~8~2022-10-24 00:00:00~TST9
2200000009~2022~1~9~2022-10-31 00:00:00~TST9
2200000010~2022~1~10~2022-11-07 00:00:00~TST9
2200000011~2022~1~11~2022-11-14 00:00:00~TST9
2200000012~2022~1~12~2022-11-21 00:00:00~TST9
2200000013~2022~1~13~2022-11-28 00:00:00~TST9
2200000014~2022~1~14~2022-12-05 00:00:00~TST9
2200000015~2022~1~15~2022-12-12 00:00:00~TST9
2200000016~2022~1~16~2022-12-19 00:00:00~TST9
2200000017~2022~1~17~2022-12-26 00:00:00~TST9
2200000018~2022~1~18~2023-01-02 00:00:00~TST9
2200000019~2022~1~19~2023-01-09 00:00:00~TST9
2200000020~2022~1~20~2023-01-16 00:00:00~TST9
2200000021~2022~1~21~2023-01-23 00:00:00~TST9
2200000022~2022~2~22~2023-01-30 00:00:00~TST9
2200000023~2022~2~23~2023-02-06 00:00:00~TST9
2200000024~2022~2~24~2023-02-13 00:00:00~TST9
2200000025~2022~2~25~2023-02-20 00:00:00~TST9
2200000026~2022~2~26~2023-02-27 00:00:00~TST9
2100000122~2021~1~1~2021-09-06 00:00:00~TST9
2100000123~2021~1~2~2021-09-13 00:00:00~TST9
2100000124~2021~1~3~2021-09-20 00:00:00~TST9
2100000125~2021~1~4~2021-09-27 00:00:00~TST9
2100000126~2021~1~5~2021-10-04 00:00:00~TST9
2100000127~2021~1~6~2021-10-11 00:00:00~TST9
2100000128~2021~1~7~2021-10-18 00:00:00~TST9
2100000129~2021~1~8~2021-10-25 00:00:00~TST9
2100000130~2021~1~9~2021-11-01 00:00:00~TST9
2100000131~2021~1~10~2021-11-08 00:00:00~TST9
2100000132~2021~1~11~2021-11-15 00:00:00~TST9
2100000133~2021~1~12~2021-11-22 00:00:00~TST9
2100000134~2021~1~13~2021-11-29 00:00:00~TST9
2100000135~2021~1~14~2021-12-06 00:00:00~TST9
2100000136~2021~1~15~2021-12-13 00:00:00~TST9
2100000137~2021~1~16~2021-12-20 00:00:00~TST9
2100000138~2021~1~17~2021-12-27 00:00:00~TST9
2100000139~2021~1~18~2022-01-03 00:00:00~TST9
2100000140~2021~1~19~2022-01-10 00:00:00~TST9
2100000141~2021~1~20~2022-01-17 00:00:00~TST9
2100000145~2021~2~24~2022-02-14 00:00:00~TST9
2100000146~2021~2~25~2022-02-21 00:00:00~TST9
2100000147~2021~2~26~2022-02-28 00:00:00~TST9
2100000148~2021~2~27~2022-03-07 00:00:00~TST9
2100000149~2021~2~28~2022-03-14 00:00:00~TST9
2100000150~2021~2~29~2022-03-21 00:00:00~TST9
2100000151~2021~2~30~2022-03-28 00:00:00~TST9
2100000152~2021~2~31~2022-04-04 00:00:00~TST9
2100000153~2021~2~32~2022-04-11 00:00:00~TST9
2100000154~2021~2~33~2022-04-18 00:00:00~TST9
2100000155~2021~2~34~2022-04-25 00:00:00~TST9
2100000156~2021~2~35~2022-05-02 00:00:00~TST9
2100000157~2021~2~36~2022-05-09 00:00:00~TST9
2100000158~2021~2~37~2022-05-16 00:00:00~TST9
2100000159~2021~2~38~2022-05-23 00:00:00~TST9
2100000160~2021~2~39~2022-05-30 00:00:00~TST9
2100000161~2021~2~40~2022-06-06 00:00:00~TST9
2100000162~2021~2~41~2022-06-13 00:00:00~TST9
2100000163~2021~2~42~2022-06-20 00:00:00~TST9
2100000164~2021~2~43~2022-06-27 00:00:00~TST9
2100000165~2021~2~44~2022-07-04 00:00:00~TST9
2100000166~2021~2~45~2022-07-11 00:00:00~TST9
2100000167~2021~2~46~2022-07-18 00:00:00~TST9
2100000168~2021~2~47~2022-07-25 00:00:00~TST9
2100000142~2021~1~21~2022-01-24 00:00:00~TST9
2100000143~2021~1~22~2022-01-31 00:00:00~TST9
2100000144~2021~1~23~2022-02-07 00:00:00~TST9
2100000169~2021~2~48~2022-08-01 00:00:00~TST9
2100000170~2021~2~49~2022-08-08 00:00:00~TST9
2100000171~2021~2~50~2022-08-15 00:00:00~TST9
2100000172~2021~2~51~2022-08-22 00:00:00~TST9
2100000173~2021~2~52~2022-08-29 00:00:00~TST9
2200000027~2022~2~27~2023-03-06 00:00:00~TST9
2200000028~2022~2~28~2023-03-13 00:00:00~TST9
2200000029~2022~2~29~2023-03-20 00:00:00~TST9
2000000129~2019~2~53~2020-08-10 00:00:00~TST9
2000000130~2019~2~54~2020-08-17 00:00:00~TST9
2000000131~2019~2~55~2020-08-24 00:00:00~TST9
2200000030~2022~2~30~2023-03-27 00:00:00~TST9
2200000031~2022~2~31~2023-04-03 00:00:00~TST9
2200000032~2022~2~32~2023-04-10 00:00:00~TST9
2200000033~2022~2~33~2023-04-17 00:00:00~TST9
2200000034~2022~2~34~2023-04-24 00:00:00~TST9
2200000035~2022~2~35~2023-05-01 00:00:00~TST9
2200000036~2022~2~36~2023-05-08 00:00:00~TST9
2200000037~2022~2~37~2023-05-15 00:00:00~TST9
2200000038~2022~2~38~2023-05-22 00:00:00~TST9
2200000039~2022~2~39~2023-05-29 00:00:00~TST9
2200000040~2022~2~40~2023-06-05 00:00:00~TST9
2200000041~2022~2~41~2023-06-12 00:00:00~TST9
2200000042~2022~2~42~2023-06-19 00:00:00~TST9
2200000043~2022~2~43~2023-06-26 00:00:00~TST9
2200000044~2022~2~44~2023-07-03 00:00:00~TST9
2200000045~2022~2~45~2023-07-10 00:00:00~TST9
2200000046~2022~2~46~2023-07-17 00:00:00~TST9
2200000047~2022~2~47~2023-07-24 00:00:00~TST9
2200000048~2022~2~48~2023-07-31 00:00:00~TST9
2200000049~2022~2~49~2023-08-07 00:00:00~TST9
2200000050~2022~2~50~2023-08-14 00:00:00~TST9
2200000051~2022~2~51~2023-08-21 00:00:00~TST9
2100000174~2020~2~26~2021-02-22 00:00:00~TST9
2100000175~2020~2~27~2021-03-01 00:00:00~TST9
2100000176~2020~2~28~2021-03-08 00:00:00~TST9
2100000177~2020~2~29~2021-03-15 00:00:00~TST9
2100000178~2020~2~30~2021-03-22 00:00:00~TST9
2100000179~2020~2~31~2021-03-29 00:00:00~TST9
2100000180~2020~2~32~2021-04-05 00:00:00~TST9
2100000181~2020~2~33~2021-04-12 00:00:00~TST9
2100000182~2020~2~34~2021-04-19 00:00:00~TST9
2100000183~2020~2~35~2021-04-26 00:00:00~TST9
2100000184~2020~2~36~2021-05-03 00:00:00~TST9
2100000185~2020~2~37~2021-05-10 00:00:00~TST9
2100000186~2020~2~38~2021-05-17 00:00:00~TST9
2100000187~2020~2~39~2021-05-24 00:00:00~TST9
2100000188~2020~2~40~2021-05-31 00:00:00~TST9
2100000189~2020~2~41~2021-06-07 00:00:00~TST9
2100000190~2020~2~42~2021-06-14 00:00:00~TST9
2100000191~2020~2~43~2021-06-21 00:00:00~TST9
2100000192~2020~2~44~2021-06-28 00:00:00~TST9
2100000193~2020~2~45~2021-07-05 00:00:00~TST9
2100000194~2020~2~46~2021-07-12 00:00:00~TST9
2100000195~2020~2~47~2021-07-19 00:00:00~TST9
2100000196~2020~2~48~2021-07-26 00:00:00~TST9
2100000197~2020~2~49~2021-08-02 00:00:00~TST9
2100000198~2020~2~50~2021-08-09 00:00:00~TST9
2100000199~2020~2~51~2021-08-16 00:00:00~TST9
2100000200~2020~2~52~2021-08-23 00:00:00~TST9
2100000201~2020~2~53~2021-08-30 00:00:00~TST9




