
MaLopHocQuyUoc~MaKhoaHocQuyUoc~MaNganhQuyUoc~MaMonHoc~MaChuongTrinhDaoTao~SoDungKhoaChuaThi~SoDungKhoa~SoDaThi~SoDat~TongSo~NgayDiem~MaLopHoc~MaKhoaHoc~MaNganh
--------------~---------------~-------------~--------~-------------------~-----------------~----------~-------~-----~------~--------~--------~---------~-------
CB1-C06~C06~CB~CBB_MTM1~31_140000100~0~24~24~21~24~2015-06-15 16:38:00~13CBE1~CĐN_K6~50810204
CB2-C06~C06~CB~CBB_MTM1~31_140000100~0~24~24~15~24~2015-06-15 16:41:00~13CBE2~CĐN_K6~50810204
CB1-C08~C08~CB~CBB_MTM1~46_160000282~3~20~17~17~20~2018-08-03 14:32:00~15CBE1~CĐN_K8~50810204
CB2-C08~C08~CB~CBB_MTM1~46_160000282~1~18~17~17~18~2017-11-10 14:52:00~15CBE2~CĐN_K8~50810204
CB-C09~C09~CB~CBB_MTM1~46_170000296~0~24~24~24~24~2018-08-08 17:04:00~16CBE0~CĐN_K9~50810204
CB1-C10~C10~CB~CBB_MTM1~46_180000069~0~19~21~18~21~2018-12-21 15:41:00~17CBE1~CĐN_K10~50810204
CB2-C10~C10~CB~CBB_MTM1~46_180000069~0~25~25~24~25~2018-08-21 08:35:00~17CBE2~CĐN_K10~50810204
CB2-C11~C11~CB~CBB_MTM1~46_180000069~0~0~0~0~0~2018-12-21 16:20:00~BE2-C11~C11~6810207
CB1-C07~C07~CB~CBB_MTM2~46_170000099~4~27~23~22~27~2017-09-13 15:59:00~14CBE1~CĐN_K7~50810204
CB2-C07~C07~CB~CBB_MTM2~46_170000099~3~20~18~18~21~2018-05-21 13:33:00~14CBE 2~CĐN_K7~50810204
CB1-C08~C08~CB~CBB_MTM2~46_170000252~0~20~20~20~20~2018-03-23 15:05:00~15CBE1~CĐN_K8~50810204
CB2-C08~C08~CB~CBB_MTM2~46_170000252~0~18~18~17~18~2018-03-23 16:01:00~15CBE2~CĐN_K8~50810204
CB-C09~C09~CB~CBB_MTM2~46_180000288~0~24~24~24~24~2019-04-10 10:03:00~16CBE0~CĐN_K9~50810204
CB1-C10~C10~CB~CBB_MTM2~46_180000343~0~19~21~18~21~2019-07-03 14:08:00~17CBE1~CĐN_K10~50810204
CB2-C10~C10~CB~CBB_MTM2~46_180000343~0~25~25~23~25~2019-03-06 07:48:00~17CBE2~CĐN_K10~50810204
CB2-C11~C11~CB~CBB_MTM2~46_180000343~0~0~0~0~0~2019-03-06 07:48:00~BE2-C11~C11~6810207
LT-C11~C11~LT~CCDVB~46_180000408~0~12~13~13~13~2019-02-15 08:11:00~LT1-C11~C11~6810203
LT-C12~C12~LT~CCDVB~60_200000022~0~19~19~19~19~2020-09-28 15:48:00~LT-C12~C12~6810203
BU-T45PQ~T45~BU~CCDVBSBU~46_190000294~0~22~22~22~22~2019-09-16 08:56:00~BU-T45PQ~T45~5810204
HD-C07~C07~HD~CDTVN~29_140000417~0~5~5~5~5~2017-02-09 14:11:00~14CHD0~CĐN_K7~50510102
HD-C06~C06~HD~CDTVN~31_140000065~0~10~10~10~10~2016-02-23 09:10:00~13CHD0~CĐN_K6~50510102
HD-C10~C10~HD~CDTVN~46_180000015~0~5~5~5~5~2018-08-06 08:10:00~17CHD1~CĐN_K10~50510102
HD-T44PQ~T44~HD~CDTVN~46_180000148~0~30~30~30~30~2018-04-13 15:30:00~17THD2PQ~TC_K44~50510102
LT-C07~C07~LT~CSKH~29_140000428~0~25~26~25~26~2016-11-17 07:52:00~14CLT0~CĐN_K7~50810201
LT1-C06~C06~LT~CSKH~46_160000190~0~33~33~33~33~2016-10-24 10:34:00~13CLT1~CĐN_K6~50810201
LT-C08~C08~LT~CSKH~46_170000366~0~13~13~13~13~2018-03-09 18:06:00~15CLT0~CĐN_K8~50810201
LT-C09~C09~LT~CSKH~46_180000271~0~11~11~11~11~2018-12-21 13:48:00~16CLT0~CĐN_K9~50810201
LT1-C06~C06~LT~CSVCKTKS~31_070000089~1~33~32~31~33~2015-04-10 09:16:00~13CLT1~CĐN_K6~50810201
LT-C07~C07~LT~CSVCKTKS~46_160000198~0~25~25~25~26~2016-10-24 13:34:00~14CLT0~CĐN_K7~50810201
LT-C08~C08~LT~CSVCKTKS~46_170000233~0~13~13~13~13~2017-11-10 15:18:00~15CLT0~CĐN_K8~50810201
LT-C09~C09~LT~CSVCKTKS~46_180000270~0~11~11~11~11~2019-01-02 15:17:00~16CLT0~CĐN_K9~50810201
NH-T44PQ~T44~NH~CSVCTTBNH~46_180000218~0~25~25~23~25~2019-01-25 09:42:00~17TNH2PQ~TC_K44~5810205
NH-T44XM~T44~NH~CSVCTTBNH~46_180000218~0~31~31~27~31~2019-06-13 16:44:00~17TNH1XM~TC_K44~5810205
NH1-T45PQ~T45~NH~CSVCTTBNH~46_190000233~0~23~23~23~23~2019-11-04 08:36:00~NH1-T45PQ~T45~5810206
NH2-T45PQ~T45~NH~CSVCTTBNH~46_190000233~0~27~27~27~27~2019-11-04 08:45:00~NH2-T45PQ~T45~5810206
NH1-T46PQ~T46PQ~NH~CSVCTTBNH~60_200000071~0~10~10~10~10~2020-05-19 15:01:00~NH1-T46PQ~T46PQ~5810206
NH2-T46PQ~T46PQ~NH~CSVCTTBNH~60_200000071~0~25~25~21~25~2020-05-19 15:20:00~NH2-T46PQ~T46PQ~5810206
HD-C11~C11~HD~CSVHVN~46_180000421~0~15~15~15~16~2018-12-12 09:44:00~HD1-C11~C11~6810103
HD-C12~C12~HD~CSVHVN~60_210000021~0~12~12~12~12~2021-11-30 08:37:00~HD-C12~C12~6810103
HD-C13~C13~HD~CSVHVN~60_210000238~0~16~18~18~18~2021-12-16 15:53:00~HD-C13~C13~6810103
HD-C11~C11~HD~CT~2_190000002~0~15~16~16~16~2020-02-26 14:49:00~HD1-C11~C11~6810103
CB1-C11~C11~CB~CT~2_190000019~0~32~32~32~32~2020-02-26 09:49:00~BE1-C11~C11~6810207
CB2-C11~C11~CB~CT~2_190000019~0~22~22~21~22~2020-02-26 14:19:00~BE2-C11~C11~6810207
CB1-C12~C12~CB~CT~2_190000019~0~0~0~0~0~2020-02-26 14:19:00~CB1-C12~C12~6810207
