
MaKhoaHoc~MaKhoaHocQuyUoc~NamBatDau~MaBacDaoTao~MaNganh~MaNganhQuyUoc~MaNhomKhoanThu~MaKhoanThu~TenKhoanThu~BatBuoc~MoTa~Nam~HocKy~TTT~SoTien
---------~---------------~---------~-----------~-------~-------------~--------------~----------~-----------~-------~----~---~-----~---~------
C11~C11~2018~CĐ~6340302~KT~HP~HKI/2017-2018~HKI/2017-2018~1~HKI/2017-2018~2017~1~-1~3500000
C11~C11~2018~CĐ~6340302~KT~HP~HKI/2018-2019~HKI/2018-2019~1~HP HKI/2018-2019~2018~1~0~3850000
C11~C11~2018~CĐ~6340302~KT~HP~HKI/2019-2020~HKI/2019-2020~1~HP HKI/2019-2020~2019~1~1~4250000
C11~C11~2018~CĐ~6340302~KT~HP~HKII/2017-2018~HKII/2017-2018~1~HP HKII/2017-2018~2017~2~-1~3500000
C11~C11~2018~CĐ~6340302~KT~HP~HKII/2018-2019~HKII/2018-2019~1~HP HKII/2018-2019~2018~2~0~3850000
C11~C11~2018~CĐ~6340302~KT~HP~HKII/2019-2020~HKII/2019-2020~1~HP HKII/2019-2020~2019~2~1~4250000
C11~C11~2018~CĐ~6340302~KT~VCTH~VCTH-HKI 2018-2019~VCTH-HKI 2018 - 2019~1~VCTH-HKI 2018-2019~2018~1~0~1200000
C11~C11~2018~CĐ~6340302~KT~VCTH~VCTH-HKI-2017-2018~VCTH-HKI-2017-2018~1~VCTH-HKI-2017-2018~2017~1~-1~1200000
C11~C11~2018~CĐ~6340302~KT~VCTH~VCTH-HKI-2019-2020~VCTH-HKI-2019-2020~1~VCTH-HKI-2019-2020~2019~1~1~1200000
C11~C11~2018~CĐ~6340302~KT~VCTH~VCTH-HKII 2018-2019~VCTH-HKII 2018 - 2019~1~VCTH-HKII 2018-2019~2018~2~0~1200000
C11~C11~2018~CĐ~6340302~KT~VCTH~VCTH-HKII-2017-2018~VCTH-HKII-2017-2018~1~VCTH-HKII-2017-2018~2017~2~-1~1200000
C11~C11~2018~CĐ~6340302~KT~VCTH~VCTH-HKII-2019-2020~VCTH-HKII-2019-2020~1~VCTH-HKII-2019-2020~2019~2~1~1200000
C11~C11~2018~CĐ~6810103~HD~HP~HKI/2016-2017~HKI/2016-2017~1~HP HKI/2016-2017~2016~1~-2~3150000
C11~C11~2018~CĐ~6810103~HD~HP~HKI/2017-2018~HKI/2017-2018~1~HKI/2017-2018~2017~1~-1~3500000
C11~C11~2018~CĐ~6810103~HD~HP~HKI/2018-2019~HKI/2018-2019~1~HP HKI/2018-2019~2018~1~0~3850000
C11~C11~2018~CĐ~6810103~HD~HP~HKI/2019-2020~HKI/2019-2020~1~HP HKI/2019-2020~2019~1~1~4250000
C11~C11~2018~CĐ~6810103~HD~HP~HKII/2016-2017~HKII/2016-2017~1~HP HKII/2016-2017~2016~2~-2~3150000
C11~C11~2018~CĐ~6810103~HD~HP~HKII/2017-2018~HKII/2017-2018~1~HP HKII/2017-2018~2017~2~-1~3500000
C11~C11~2018~CĐ~6810103~HD~HP~HKII/2018-2019~HKII/2018-2019~1~HP HKII/2018-2019~2018~2~0~3850000
C11~C11~2018~CĐ~6810103~HD~HP~HKII/2019-2020~HKII/2019-2020~1~HP HKII/2019-2020~2019~2~1~4250000
C11~C11~2018~CĐ~6810103~HD~VCTH~VCTH-HKI 2018-2019~VCTH-HKI 2018 - 2019~1~VCTH-HKI 2018-2019~2018~1~0~3100000
C11~C11~2018~CĐ~6810103~HD~VCTH~VCTH-HKI-2016-2017~VCTH-HKI-2016-2017~1~VCTH-HKI-2016-2017~2016~1~-2~2350000
C11~C11~2018~CĐ~6810103~HD~VCTH~VCTH-HKI-2017-2018~VCTH-HKI-2017-2018~1~VCTH-HKI-2017-2018~2017~1~-1~3100000
C11~C11~2018~CĐ~6810103~HD~VCTH~VCTH-HKI-2019-2020~VCTH-HKI-2019-2020~1~VCTH-HKI-2019-2020~2019~1~1~3100000
C11~C11~2018~CĐ~6810103~HD~VCTH~VCTH-HKII 2018-2019~VCTH-HKII 2018 - 2019~1~VCTH-HKII 2018-2019~2018~2~0~3100000
C11~C11~2018~CĐ~6810103~HD~VCTH~VCTH-HKII-2016-2017~VCTH-HKII-2016-2017~1~VCTH-HKII-2016-2017~2016~2~-2~2350000
C11~C11~2018~CĐ~6810103~HD~VCTH~VCTH-HKII-2017-2018~VCTH-HKII-2017-2018~1~VCTH-HKII-2017-2018~2017~2~-1~3100000
C11~C11~2018~CĐ~6810103~HD~VCTH~VCTH-HKII-2019-2020~VCTH-HKII-2019-2020~1~VCTH-HKII-2019-2020~2019~2~1~3100000
C11~C11~2018~CĐ~6810201~KS~HP~HKI/2015-2016~HKI/2015-2016~1~HKI/2015-2016~2015~1~-3~2300000
C11~C11~2018~CĐ~6810201~KS~HP~HKI/2016-2017~HKI/2016-2017~1~HP HKI/2016-2017~2016~1~-2~3150000
C11~C11~2018~CĐ~6810201~KS~HP~HKI/2017-2018~HKI/2017-2018~1~HKI/2017-2018~2017~1~-1~3500000
C11~C11~2018~CĐ~6810201~KS~HP~HKI/2018-2019~HKI/2018-2019~1~HP HKI/2018-2019~2018~1~0~3850000
C11~C11~2018~CĐ~6810201~KS~HP~HKI/2019-2020~HKI/2019-2020~1~HP HKI/2019-2020~2019~1~1~4250000
C11~C11~2018~CĐ~6810201~KS~HP~HKII/2015-2016~HKII/2015-2016~1~HKII/2015-2016~2015~2~-3~2900000
C11~C11~2018~CĐ~6810201~KS~HP~HKII/2016-2017~HKII/2016-2017~1~HP HKII/2016-2017~2016~2~-2~3150000
C11~C11~2018~CĐ~6810201~KS~HP~HKII/2017-2018~HKII/2017-2018~1~HP HKII/2017-2018~2017~2~-1~3500000
C11~C11~2018~CĐ~6810201~KS~HP~HKII/2018-2019~HKII/2018-2019~1~HP HKII/2018-2019~2018~2~0~3850000
C11~C11~2018~CĐ~6810201~KS~HP~HKII/2019-2020~HKII/2019-2020~1~HP HKII/2019-2020~2019~2~1~4250000
C11~C11~2018~CĐ~6810201~KS~VCTH~VCTH-HKI 2018-2019~VCTH-HKI 2018 - 2019~1~VCTH-HKI 2018-2019~2018~1~0~2550000
C11~C11~2018~CĐ~6810201~KS~VCTH~VCTH-HKI-2015-2016~VCTH-HKI-2015-2016~1~VCTH-HKI-2015-2016~2015~1~-3~2100000
C11~C11~2018~CĐ~6810201~KS~VCTH~VCTH-HKI-2016-2017~VCTH-HKI-2016-2017~1~VCTH-HKI-2016-2017~2016~1~-2~2350000
C11~C11~2018~CĐ~6810201~KS~VCTH~VCTH-HKI-2017-2018~VCTH-HKI-2017-2018~1~VCTH-HKI-2017-2018~2017~1~-1~2350000
C11~C11~2018~CĐ~6810201~KS~VCTH~VCTH-HKI-2019-2020~VCTH-HKI-2019-2020~1~VCTH-HKI-2019-2020~2019~1~1~2350000
C11~C11~2018~CĐ~6810201~KS~VCTH~VCTH-HKII 2018-2019~VCTH-HKII 2018 - 2019~1~VCTH-HKII 2018-2019~2018~2~0~2350000
C11~C11~2018~CĐ~6810201~KS~VCTH~VCTH-HKII-2015-2016~VCTH-HKII-2015-2016~1~VCTH-HKII-2015-2016~2015~2~-3~2100000
C11~C11~2018~CĐ~6810201~KS~VCTH~VCTH-HKII-2016-2017~VCTH-HKII-2016-2017~1~VCTH-HKII-2016-2017~2016~2~-2~2350000
C11~C11~2018~CĐ~6810201~KS~VCTH~VCTH-HKII-2017-2018~VCTH-HKII-2017-2018~1~VCTH-HKII-2017-2018~2017~2~-1~2350000
C11~C11~2018~CĐ~6810201~KS~VCTH~VCTH-HKII-2019-2020~VCTH-HKII-2019-2020~1~VCTH-HKII-2019-2020~2019~2~1~2350000
C11~C11~2018~CĐ~6810203~LT~HP~HKI/2017-2018~HKI/2017-2018~1~HKI/2017-2018~2017~1~-1~3500000
C11~C11~2018~CĐ~6810203~LT~HP~HKI/2018-2019~HKI/2018-2019~1~HP HKI/2018-2019~2018~1~0~3850000
C11~C11~2018~CĐ~6810203~LT~HP~HKI/2019-2020~HKI/2019-2020~1~HP HKI/2019-2020~2019~1~1~4250000
C11~C11~2018~CĐ~6810203~LT~HP~HKII/2017-2018~HKII/2017-2018~1~HP HKII/2017-2018~2017~2~-1~3500000
C11~C11~2018~CĐ~6810203~LT~HP~HKII/2018-2019~HKII/2018-2019~1~HP HKII/2018-2019~2018~2~0~3850000
C11~C11~2018~CĐ~6810203~LT~HP~HKII/2019-2020~HKII/2019-2020~1~HP HKII/2019-2020~2019~2~1~4250000
C11~C11~2018~CĐ~6810203~LT~VCTH~VCTH-HKI 2018-2019~VCTH-HKI 2018 - 2019~1~VCTH-HKI 2018-2019~2018~1~0~1650000
C11~C11~2018~CĐ~6810203~LT~VCTH~VCTH-HKI-2017-2018~VCTH-HKI-2017-2018~1~VCTH-HKI-2017-2018~2017~1~-1~2350000
C11~C11~2018~CĐ~6810203~LT~VCTH~VCTH-HKI-2019-2020~VCTH-HKI-2019-2020~1~VCTH-HKI-2019-2020~2019~1~1~1650000
C11~C11~2018~CĐ~6810203~LT~VCTH~VCTH-HKII 2018-2019~VCTH-HKII 2018 - 2019~1~VCTH-HKII 2018-2019~2018~2~0~1650000
C11~C11~2018~CĐ~6810203~LT~VCTH~VCTH-HKII-2017-2018~VCTH-HKII-2017-2018~1~VCTH-HKII-2017-2018~2017~2~-1~2350000
C11~C11~2018~CĐ~6810203~LT~VCTH~VCTH-HKII-2019-2020~VCTH-HKII-2019-2020~1~VCTH-HKII-2019-2020~2019~2~1~1650000
C11~C11~2018~CĐ~6810206~NH~HP~HKI/2017-2018~HKI/2017-2018~1~HKI/2017-2018~2017~1~-1~3500000
C11~C11~2018~CĐ~6810206~NH~HP~HKI/2018-2019~HKI/2018-2019~1~HP HKI/2018-2019~2018~1~0~3850000
C11~C11~2018~CĐ~6810206~NH~HP~HKI/2019-2020~HKI/2019-2020~1~HP HKI/2019-2020~2019~1~1~4250000
C11~C11~2018~CĐ~6810206~NH~HP~HKII/2017-2018~HKII/2017-2018~1~HP HKII/2017-2018~2017~2~-1~3500000
C11~C11~2018~CĐ~6810206~NH~HP~HKII/2018-2019~HKII/2018-2019~1~HP HKII/2018-2019~2018~2~0~3850000
C11~C11~2018~CĐ~6810206~NH~HP~HKII/2019-2020~HKII/2019-2020~1~HP HKII/2019-2020~2019~2~1~4250000
C11~C11~2018~CĐ~6810206~NH~VCTH~VCTH-HKI 2018-2019~VCTH-HKI 2018 - 2019~1~VCTH-HKI 2018-2019~2018~1~0~5500000
C11~C11~2018~CĐ~6810206~NH~VCTH~VCTH-HKI-2017-2018~VCTH-HKI-2017-2018~1~VCTH-HKI-2017-2018~2017~1~-1~3100000
C11~C11~2018~CĐ~6810206~NH~VCTH~VCTH-HKI-2019-2020~VCTH-HKI-2019-2020~1~VCTH-HKI-2019-2020~2019~1~1~2550000
C11~C11~2018~CĐ~6810206~NH~VCTH~VCTH-HKII 2018-2019~VCTH-HKII 2018 - 2019~1~VCTH-HKII 2018-2019~2018~2~0~2550000
